FIPS,Table,Line code,Area Name,state,state code,pop1990,pop1995,pop2000,pop2005,GDP_PC90,GDP_PC95,GDP_PC100,GDP_PC105,,,,,,,,,,,,,,,,,
45035,CA04 ,10,Dorchester,South Carolina,45000,83847,87077,96715,111609,0.019246364,0.02185465,0.025156342,0.030279214,,,,,,,,,,,,,,,,,
45037,CA04 ,10,Edgefield,South Carolina,45000,18519,21704,24538,25377,0.016218836,0.019802628,0.021692515,0.026324604,,,,,,,,,,,,,,,,,
45039,CA04 ,10,Fairfield,South Carolina,45000,22331,22748,23530,23677,0.015707243,0.019363033,0.022967424,0.027498876,,,,,,,,,,,,,,,,,
45041,CA04 ,10,Florence,South Carolina,45000,114690,122555,125826,129808,0.018607254,0.023153098,0.02724079,0.032629494,,,,,,,,,,,,,,,,,
45043,CA04 ,10,Georgetown,South Carolina,45000,46654,50847,56042,59464,0.017905123,0.022850863,0.027802246,0.035284349,,,,,,,,,,,,,,,,,
45045,CA04 ,10,Greenville,South Carolina,45000,321857,347370,381090,405820,0.022591716,0.028638024,0.033993206,0.036853476,,,,,,,,,,,,,,,,,
45047,CA04 ,10,Greenwood,South Carolina,45000,59647,63715,66286,67595,0.018829913,0.023499219,0.026456472,0.029204206,,,,,,,,,,,,,,,,,
45049,CA04 ,10,Hampton,South Carolina,45000,18261,20178,21357,20982,0.014919547,0.018202415,0.021243976,0.02443366,,,,,,,,,,,,,,,,,
45051,CA04 ,10,Horry,South Carolina,45000,145177,164138,198120,228254,0.018785511,0.023580495,0.027392465,0.030911823,,,,,,,,,,,,,,,,,
45053,CA04 ,10,Jasper,South Carolina,45000,15532,17511,20703,21122,0.01501002,0.018196374,0.020273163,0.028058067,,,,,,,,,,,,,,,,,
45055,CA04 ,10,Kershaw,South Carolina,45000,43638,47660,52835,55785,0.019318252,0.02250561,0.02674934,0.032857179,,,,,,,,,,,,,,,,,
45057,CA04 ,10,Lancaster,South Carolina,45000,54696,57290,61393,69766,0.017342989,0.020709403,0.023579281,0.024251648,,,,,,,,,,,,,,,,,
45059,CA04 ,10,Laurens,South Carolina,45000,58423,63479,69692,69328,0.017424926,0.02175845,0.023337754,0.027335323,,,,,,,,,,,,,,,,,
45061,CA04 ,10,Lee,South Carolina,45000,18447,20163,20139,20210,0.012807831,0.015895794,0.019723094,0.023859131,,,,,,,,,,,,,,,,,
45063,CA04 ,10,Lexington,South Carolina,45000,168907,193548,216834,232989,0.022435116,0.026611654,0.033098857,0.036728263,,,,,,,,,,,,,,,,,
45065,CA04 ,10,McCormick,South Carolina,45000,8876,9467,9985,10003,0.012464216,0.01632089,0.019828486,0.02379594,,,,,,,,,,,,,,,,,
45067,CA04 ,10,Marion,South Carolina,45000,33926,35526,35468,34404,0.014275757,0.017533872,0.020548494,0.023602941,,,,,,,,,,,,,,,,,
45069,CA04 ,10,Marlboro,South Carolina,45000,29734,29690,28797,27587,0.012969754,0.016446413,0.019294502,0.023419522,,,,,,,,,,,,,,,,,
45071,CA04 ,10,Newberry,South Carolina,45000,33233,34732,36031,36909,0.016527022,0.020516969,0.023596347,0.027440125,,,,,,,,,,,,,,,,,
45073,CA04 ,10,Oconee,South Carolina,45000,57699,61707,66410,69225,0.01988665,0.024063234,0.027608757,0.032678269,,,,,,,,,,,,,,,,,
45075,CA04 ,10,Orangeburg,South Carolina,45000,85050,89511,91488,90704,0.016013313,0.019611475,0.022573304,0.027540642,,,,,,,,,,,,,,,,,
45077,CA04 ,10,Pickens,South Carolina,45000,94470,102763,111089,113566,0.017802,0.021912677,0.024099884,0.028139998,,,,,,,,,,,,,,,,,
45079,CA04 ,10,Richland,South Carolina,45000,287491,303364,321546,344739,0.021819936,0.026517018,0.03102551,0.036019366,,,,,,,,,,,,,,,,,
45081,CA04 ,10,Saluda,South Carolina,45000,16474,18014,19178,18665,0.016608626,0.021341602,0.024040992,0.029632283,,,,,,,,,,,,,,,,,
45083,CA04 ,10,Spartanburg,South Carolina,45000,227580,241114,254396,265282,0.019593159,0.024236905,0.027857383,0.031051034,,,,,,,,,,,,,,,,,
45085,CA04 ,10,Sumter,South Carolina,45000,101271,105852,104654,104749,0.01629361,0.019842204,0.02352264,0.02846311,,,,,,,,,,,,,,,,,
45087,CA04 ,10,Union,South Carolina,45000,30308,30538,29877,28245,0.015156302,0.019510705,0.023104126,0.028012826,,,,,,,,,,,,,,,,,
45089,CA04 ,10,Williamsburg,South Carolina,45000,36769,37502,37135,34780,0.013140174,0.016206914,0.018415757,0.023180962,,,,,,,,,,,,,,,,,
45091,CA04 ,10,York,South Carolina,45000,132348,145041,165705,189170,0.021067534,0.025964709,0.029704479,0.035065338,,,,,,,,,,,,,,,,,
46003,CA04 ,10,Aurora,South Dakota,46000,3130,3117,3060,2862,0.016849956,0.01731582,0.027854868,0.034212881,,,,,,,,,,,,,,,,,
46005,CA04 ,10,Beadle,South Dakota,46000,18288,18364,16983,15743,0.01923093,0.024619062,0.031947227,0.042065315,,,,,,,,,,,,,,,,,
46007,CA04 ,10,Bennett,South Dakota,46000,3194,3470,3573,3500,0.014712512,0.018683049,0.021653457,0.029882887,,,,,,,,,,,,,,,,,
46009,CA04 ,10,Bon Homme,South Dakota,46000,7103,7162,7248,6958,0.015688767,0.020618884,0.026079522,0.031918844,,,,,,,,,,,,,,,,,
46011,CA04 ,10,Brookings,South Dakota,46000,25287,27450,28289,28474,0.016291657,0.021778825,0.028286855,0.036234592,,,,,,,,,,,,,,,,,
46013,CA04 ,10,Brown,South Dakota,46000,35528,36104,35384,34875,0.020068862,0.027570087,0.033180889,0.047157606,,,,,,,,,,,,,,,,,
46015,CA04 ,10,Brule,South Dakota,46000,5459,5498,5351,5113,0.017300074,0.021371449,0.026508894,0.032800406,,,,,,,,,,,,,,,,,
46017,CA04 ,10,Buffalo,South Dakota,46000,1779,1961,2008,2069,0.010509245,0.012728208,0.014347247,0.018921363,,,,,,,,,,,,,,,,,
46019,CA04 ,10,Butte,South Dakota,46000,7923,9090,9111,9175,0.014493229,0.019691524,0.023065628,0.031635758,,,,,,,,,,,,,,,,,
46021,CA04 ,10,Campbell,South Dakota,46000,1958,1883,1780,1521,0.01521208,0.021012217,0.030468601,0.03705205,,,,,,,,,,,,,,,,,
46023,CA04 ,10,Charles Mix,South Dakota,46000,9119,9487,9335,9068,0.016038211,0.022064831,0.025914778,0.032837255,,,,,,,,,,,,,,,,,
46025,CA04 ,10,Clark,South Dakota,46000,4388,4319,4121,3673,0.019525218,0.023061476,0.031092722,0.039999658,,,,,,,,,,,,,,,,,
46027,CA04 ,10,Clay,South Dakota,46000,13193,13888,13497,13279,0.01470914,0.019329316,0.027404433,0.035556476,,,,,,,,,,,,,,,,,
46029,CA04 ,10,Codington,South Dakota,46000,22793,25078,25904,25863,0.01877915,0.025470769,0.03104814,0.037969696,,,,,,,,,,,,,,,,,
46031,CA04 ,10,Corson,South Dakota,46000,4169,4266,4195,4250,0.010505907,0.014105959,0.019697502,0.025664797,,,,,,,,,,,,,,,,,
46033,CA04 ,10,Custer,South Dakota,46000,6166,6782,7287,7719,0.017360194,0.022811983,0.026295782,0.035236125,,,,,,,,,,,,,,,,,
46035,CA04 ,10,Davison,South Dakota,46000,17529,18121,18728,18861,0.018610434,0.025008987,0.032209298,0.042621702,,,,,,,,,,,,,,,,,
46037,CA04 ,10,Day,South Dakota,46000,6967,6770,6243,5801,0.017506107,0.020884696,0.027054807,0.033663371,,,,,,,,,,,,,,,,,
46039,CA04 ,10,Deuel,South Dakota,46000,4522,4506,4493,4279,0.01628505,0.022050586,0.029970701,0.039869109,,,,,,,,,,,,,,,,,
46041,CA04 ,10,Dewey,South Dakota,46000,5534,5731,5984,6102,0.011574809,0.01569816,0.019346502,0.026126423,,,,,,,,,,,,,,,,,
46043,CA04 ,10,Douglas,South Dakota,46000,3735,3582,3441,3215,0.015654745,0.019167316,0.028077761,0.032693738,,,,,,,,,,,,,,,,,
46045,CA04 ,10,Edmunds,South Dakota,46000,4345,4463,4353,4079,0.019495593,0.023143658,0.033141242,0.050471631,,,,,,,,,,,,,,,,,
46047,CA04 ,10,Fall River,South Dakota,46000,7320,7502,7400,7267,0.016017844,0.021296953,0.025527133,0.033504164,,,,,,,,,,,,,,,,,
46049,CA04 ,10,Faulk,South Dakota,46000,2741,2675,2626,2326,0.019716384,0.020628976,0.031744806,0.044056223,,,,,,,,,,,,,,,,,
46051,CA04 ,10,Grant,South Dakota,46000,8359,8170,7832,7290,0.019319572,0.023934523,0.029505536,0.038660285,,,,,,,,,,,,,,,,,
46053,CA04 ,10,Gregory,South Dakota,46000,5330,5129,4760,4219,0.017256149,0.021529606,0.026271366,0.034848363,,,,,,,,,,,,,,,,,
46055,CA04 ,10,Haakon,South Dakota,46000,2601,2489,2176,1917,0.021107261,0.02766964,0.033383688,0.050721422,,,,,,,,,,,,,,,,,
46057,CA04 ,10,Hamlin,South Dakota,46000,4969,5390,5549,5560,0.017730105,0.019356369,0.026187052,0.033590132,,,,,,,,,,,,,,,,,
46059,CA04 ,10,Hand,South Dakota,46000,4235,4000,3712,3305,0.020707002,0.022273788,0.029986736,0.045179078,,,,,,,,,,,,,,,,,
46061,CA04 ,10,Hanson,South Dakota,46000,2980,2964,3154,3653,0.013683725,0.016678435,0.025533038,0.033636128,,,,,,,,,,,,,,,,,
46063,CA04 ,10,Harding,South Dakota,46000,1667,1485,1341,1182,0.014169571,0.015417503,0.022682412,0.033933381,,,,,,,,,,,,,,,,,
46065,CA04 ,10,Hughes,South Dakota,46000,14837,15997,16488,16724,0.019845162,0.027162574,0.03179662,0.041392779,,,,,,,,,,,,,,,,,
46067,CA04 ,10,Hutchinson,South Dakota,46000,8248,8127,8069,7493,0.017356696,0.021770137,0.029328447,0.036647535,,,,,,,,,,,,,,,,,
46069,CA04 ,10,Hyde,South Dakota,46000,1690,1722,1666,1580,0.019127924,0.01983608,0.026611003,0.038247697,,,,,,,,,,,,,,,,,
46071,CA04 ,10,Jackson,South Dakota,46000,2796,2906,2940,2790,0.013672971,0.017371593,0.018857241,0.021951325,,,,,,,,,,,,,,,,,
46073,CA04 ,10,Jerauld,South Dakota,46000,2425,2442,2279,2076,0.021590884,0.022010005,0.032731103,0.040006572,,,,,,,,,,,,,,,,,
46075,CA04 ,10,Jones,South Dakota,46000,1328,1297,1184,1055,0.0228959,0.025717696,0.029923643,0.035925015,,,,,,,,,,,,,,,,,
46077,CA04 ,10,Kingsbury,South Dakota,46000,5908,5850,5810,5424,0.017728512,0.021011504,0.030629063,0.037304736,,,,,,,,,,,,,,,,,
46079,CA04 ,10,Lake,South Dakota,46000,10568,11092,11244,11007,0.018545906,0.022590876,0.028936806,0.036919556,,,,,,,,,,,,,,,,,
46081,CA04 ,10,Lawrence,South Dakota,46000,20707,22688,21763,22705,0.018219269,0.022595755,0.026310281,0.036339743,,,,,,,,,,,,,,,,,
46083,CA04 ,10,Lincoln,South Dakota,46000,15465,18196,24529,33703,0.019586818,0.029748097,0.033746857,0.043931685,,,,,,,,,,,,,,,,,
46085,CA04 ,10,Lyman,South Dakota,46000,3646,3848,3908,3842,0.018133321,0.022271732,0.02449597,0.029701077,,,,,,,,,,,,,,,,,
46087,CA04 ,10,McCook,South Dakota,46000,5687,5875,5849,5823,0.017574246,0.020974507,0.033651412,0.036021696,,,,,,,,,,,,,,,,,
46089,CA04 ,10,McPherson,South Dakota,46000,3212,3115,2890,2611,0.017119491,0.019454524,0.0259053,0.035809302,,,,,,,,,,,,,,,,,
46091,CA04 ,10,Marshall,South Dakota,46000,4842,4729,4581,4375,0.021091524,0.024713849,0.028579128,0.036103595,,,,,,,,,,,,,,,,,
46093,CA04 ,10,Meade,South Dakota,46000,21964,24298,24213,24490,0.017849498,0.02306443,0.027965465,0.039960307,,,,,,,,,,,,,,,,,
46095,CA04 ,10,Mellette,South Dakota,46000,2133,2004,2088,2009,0.014164999,0.017537736,0.018252165,0.024359294,,,,,,,,,,,,,,,,,
46097,CA04 ,10,Miner,South Dakota,46000,3276,3151,2882,2536,0.018343696,0.018554565,0.027858289,0.035571775,,,,,,,,,,,,,,,,,
46099,CA04 ,10,Minnehaha,South Dakota,46000,124416,137948,149079,166740,0.022453932,0.029623542,0.036229973,0.044192882,,,,,,,,,,,,,,,,,
46101,CA04 ,10,Moody,South Dakota,46000,6517,6693,6579,6484,0.019782993,0.02476147,0.031102765,0.040560429,,,,,,,,,,,,,,,,,
46103,CA04 ,10,Pennington,South Dakota,46000,81695,86915,88794,93541,0.019437828,0.025921689,0.031421151,0.040165008,,,,,,,,,,,,,,,,,
46105,CA04 ,10,Perkins,South Dakota,46000,3899,3635,3340,2961,0.019870167,0.022194759,0.026884913,0.034693743,,,,,,,,,,,,,,,,,
46107,CA04 ,10,Potter,South Dakota,46000,3172,2955,2673,2318,0.019185918,0.027050385,0.036024516,0.043624187,,,,,,,,,,,,,,,,,
46109,CA04 ,10,Roberts,South Dakota,46000,9906,9944,10002,9897,0.015007934,0.020308225,0.024568588,0.032301862,,,,,,,,,,,,,,,,,
46111,CA04 ,10,Sanborn,South Dakota,46000,2825,2769,2674,2504,0.01882663,0.022305776,0.034231623,0.048543099,,,,,,,,,,,,,,,,,
46113,CA04 ,10,Shannon,South Dakota,46000,9937,11502,12556,13362,0.008339651,0.012327997,0.014488154,0.019896597,,,,,,,,,,,,,,,,,
46115,CA04 ,10,Spink,South Dakota,46000,7961,7847,7420,6835,0.023001813,0.024706373,0.032742842,0.042855439,,,,,,,,,,,,,,,,,
46117,CA04 ,10,Stanley,South Dakota,46000,2451,2766,2775,2756,0.016643687,0.024164369,0.032256858,0.044520663,,,,,,,,,,,,,,,,,
46119,CA04 ,10,Sully,South Dakota,46000,1591,1591,1548,1390,0.031050994,0.038029742,0.045251884,0.06566549,,,,,,,,,,,,,,,,,
46121,CA04 ,10,Todd,South Dakota,46000,8385,8831,9085,9768,0.008632812,0.012273864,0.015505243,0.019312938,,,,,,,,,,,,,,,,,
46123,CA04 ,10,Tripp,South Dakota,46000,6905,6830,6386,6018,0.01851607,0.020353062,0.025759336,0.034460682,,,,,,,,,,,,,,,,,
46125,CA04 ,10,Turner,South Dakota,46000,8580,8679,8849,8405,0.018552465,0.024127428,0.032370936,0.040044616,,,,,,,,,,,,,,,,,
46127,CA04 ,10,Union,South Dakota,46000,10188,11305,12590,13302,0.019568598,0.035008906,0.044338261,0.05584724,,,,,,,,,,,,,,,,,
46129,CA04 ,10,Walworth,South Dakota,46000,6052,6040,5925,5429,0.017863812,0.022069991,0.026459283,0.032829934,,,,,,,,,,,,,,,,,
46135,CA04 ,10,Yankton,South Dakota,46000,19324,20998,21606,21617,0.018180904,0.024273088,0.029259441,0.035850471,,,,,,,,,,,,,,,,,
46137,CA04 ,10,Ziebach,South Dakota,46000,2254,2444,2475,2547,0.010837785,0.013107565,0.013817559,0.020334242,,,,,,,,,,,,,,,,,
51907,CA04 ,10,Augusta,Staunton + Waynesboro,#N/A,98096,103697,109220,113462,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,
47001,CA04 ,10,Anderson,Tennessee,47000,68406,71597,71232,71725,0.020480714,0.025833526,0.029436717,0.035337544,,,,,,,,,,,,,,,,,
47003,CA04 ,10,Bedford,Tennessee,47000,30583,34251,37815,41826,0.017954363,0.022875318,0.027269635,0.032580648,,,,,,,,,,,,,,,,,
47005,CA04 ,10,Benton,Tennessee,47000,14580,15830,16535,16266,0.016626113,0.021143401,0.023254915,0.026794681,,,,,,,,,,,,,,,,,
47007,CA04 ,10,Bledsoe,Tennessee,47000,9711,10918,12414,12717,0.012863434,0.017130067,0.020846206,0.026332427,,,,,,,,,,,,,,,,,
47009,CA04 ,10,Blount,Tennessee,47000,86317,97676,106217,115152,0.019131525,0.02348384,0.028141322,0.03335934,,,,,,,,,,,,,,,,,
47011,CA04 ,10,Bradley,Tennessee,47000,73990,80370,88195,92185,0.018909188,0.023834976,0.026698379,0.033921671,,,,,,,,,,,,,,,,,
47013,CA04 ,10,Campbell,Tennessee,47000,35178,37535,39863,40406,0.013079118,0.017828294,0.020944025,0.028133204,,,,,,,,,,,,,,,,,
47015,CA04 ,10,Cannon,Tennessee,47000,10517,11573,12906,13145,0.015921925,0.021180556,0.025894885,0.032188042,,,,,,,,,,,,,,,,,
47017,CA04 ,10,Carroll,Tennessee,47000,27574,28691,29477,28711,0.01558601,0.021840109,0.024590264,0.02995174,,,,,,,,,,,,,,,,,
47019,CA04 ,10,Carter,Tennessee,47000,51668,54297,56835,58628,0.014463767,0.018198599,0.021960339,0.026593565,,,,,,,,,,,,,,,,,
47021,CA04 ,10,Cheatham,Tennessee,47000,27310,31666,36096,38024,0.016758046,0.02310008,0.029231992,0.035967345,,,,,,,,,,,,,,,,,
47023,CA04 ,10,Chester,Tennessee,47000,12845,14003,15553,15863,0.012672697,0.018235776,0.023357064,0.027792311,,,,,,,,,,,,,,,,,
47025,CA04 ,10,Claiborne,Tennessee,47000,26182,28371,29993,30820,0.013722623,0.018863366,0.022447752,0.027714103,,,,,,,,,,,,,,,,,
47027,CA04 ,10,Clay,Tennessee,47000,7244,7574,7983,7933,0.01417251,0.019488453,0.021317732,0.025283657,,,,,,,,,,,,,,,,,
47029,CA04 ,10,Cocke,Tennessee,47000,29205,31488,33627,34712,0.013544179,0.017785618,0.021090263,0.023979949,,,,,,,,,,,,,,,,,
47031,CA04 ,10,Coffee,Tennessee,47000,40507,44461,48197,50637,0.019628389,0.023503752,0.02712035,0.03426915,,,,,,,,,,,,,,,,,
47033,CA04 ,10,Crockett,Tennessee,47000,13392,13837,14549,14279,0.01679488,0.022384917,0.026648865,0.029973923,,,,,,,,,,,,,,,,,
47035,CA04 ,10,Cumberland,Tennessee,47000,34997,40918,47024,50870,0.015387235,0.019770564,0.025546922,0.030105115,,,,,,,,,,,,,,,,,
47037,CA04 ,10,Davidson,Tennessee,47000,512139,551461,570277,607413,0.024024755,0.032279668,0.03920189,0.047996824,,,,,,,,,,,,,,,,,
47039,CA04 ,10,Decatur,Tennessee,47000,10484,11187,11704,11405,0.014199214,0.019893747,0.023720543,0.030847934,,,,,,,,,,,,,,,,,
47041,CA04 ,10,DeKalb,Tennessee,47000,14436,15873,17449,18184,0.016974561,0.021221679,0.023556594,0.030094638,,,,,,,,,,,,,,,,,
47043,CA04 ,10,Dickson,Tennessee,47000,35255,38484,43353,45678,0.01747613,0.023556037,0.027634606,0.032206053,,,,,,,,,,,,,,,,,
47045,CA04 ,10,Dyer,Tennessee,47000,34945,35890,37321,37554,0.018215523,0.023992714,0.026290329,0.03248294,,,,,,,,,,,,,,,,,
47047,CA04 ,10,Fayette,Tennessee,47000,25549,25257,29100,33993,0.01512134,0.024967249,0.029735774,0.036484969,,,,,,,,,,,,,,,,,
47049,CA04 ,10,Fentress,Tennessee,47000,14637,15657,16639,17022,0.012912569,0.018112982,0.021855604,0.02760964,,,,,,,,,,,,,,,,,
47051,CA04 ,10,Franklin,Tennessee,47000,35027,37232,39330,40523,0.015977257,0.020938745,0.024700941,0.029880359,,,,,,,,,,,,,,,,,
47053,CA04 ,10,Gibson,Tennessee,47000,46402,47683,48157,47851,0.017087479,0.02343213,0.026244808,0.031091862,,,,,,,,,,,,,,,,,
47055,CA04 ,10,Giles,Tennessee,47000,25803,28222,29468,29067,0.017080443,0.023137386,0.026950664,0.030445339,,,,,,,,,,,,,,,,,
47057,CA04 ,10,Grainger,Tennessee,47000,17151,18662,20737,22090,0.013223273,0.018617722,0.022240491,0.026191631,,,,,,,,,,,,,,,,,
47059,CA04 ,10,Greene,Tennessee,47000,55990,58444,63037,64795,0.017021701,0.021542887,0.026731276,0.036619107,,,,,,,,,,,,,,,,,
47061,CA04 ,10,Grundy,Tennessee,47000,13399,13803,14333,14333,0.012529998,0.017084561,0.02065487,0.02620335,,,,,,,,,,,,,,,,,
47063,CA04 ,10,Hamblen,Tennessee,47000,50696,54738,58243,59847,0.017826788,0.022994625,0.026581411,0.031055145,,,,,,,,,,,,,,,,,
47065,CA04 ,10,Hamilton,Tennessee,47000,285919,300389,308083,323162,0.022719991,0.028921369,0.035027226,0.040799335,,,,,,,,,,,,,,,,,
47067,CA04 ,10,Hancock,Tennessee,47000,6742,6882,6781,6698,0.010808845,0.014394106,0.016322774,0.018560632,,,,,,,,,,,,,,,,,
47069,CA04 ,10,Hardeman,Tennessee,47000,23455,25890,28132,27808,0.014333371,0.017838721,0.019537335,0.024945985,,,,,,,,,,,,,,,,,
47071,CA04 ,10,Hardin,Tennessee,47000,22698,24375,25575,25789,0.014312155,0.020007355,0.024646619,0.03050391,,,,,,,,,,,,,,,,,
47073,CA04 ,10,Hawkins,Tennessee,47000,44680,49108,53690,55966,0.016467529,0.020245188,0.023795516,0.028048378,,,,,,,,,,,,,,,,,
47075,CA04 ,10,Haywood,Tennessee,47000,19424,19776,19820,19381,0.014841231,0.020084523,0.023675505,0.028046578,,,,,,,,,,,,,,,,,
47077,CA04 ,10,Henderson,Tennessee,47000,21903,23367,25581,26149,0.015371602,0.020761613,0.025384136,0.028947506,,,,,,,,,,,,,,,,,
47079,CA04 ,10,Henry,Tennessee,47000,27945,29762,31120,31300,0.016717921,0.022970994,0.025918227,0.030736891,,,,,,,,,,,,,,,,,
47081,CA04 ,10,Hickman,Tennessee,47000,16867,19379,22437,23376,0.014483167,0.018614244,0.02060884,0.024868187,,,,,,,,,,,,,,,,,
47083,CA04 ,10,Houston,Tennessee,47000,7007,7764,8020,7919,0.01374023,0.018514704,0.022413383,0.028559063,,,,,,,,,,,,,,,,,
47085,CA04 ,10,Humphreys,Tennessee,47000,15816,16788,17910,17918,0.016139112,0.021666433,0.025752282,0.031160386,,,,,,,,,,,,,,,,,
47087,CA04 ,10,Jackson,Tennessee,47000,9389,10010,11031,10978,0.013626549,0.018362532,0.021701343,0.028207607,,,,,,,,,,,,,,,,,
47089,CA04 ,10,Jefferson,Tennessee,47000,33095,37944,44582,47861,0.016333974,0.020703498,0.02399538,0.028750542,,,,,,,,,,,,,,,,,
47091,CA04 ,10,Johnson,Tennessee,47000,13818,16633,17517,18042,0.012182983,0.014804706,0.01786225,0.022217245,,,,,,,,,,,,,,,,,
47093,CA04 ,10,Knox,Tennessee,47000,336707,369171,383028,408809,0.022121838,0.027824518,0.03352671,0.039503444,,,,,,,,,,,,,,,,,
47095,CA04 ,10,Lake,Tennessee,47000,7111,8350,7940,7514,0.012637661,0.013882845,0.015223851,0.020174363,,,,,,,,,,,,,,,,,
47097,CA04 ,10,Lauderdale,Tennessee,47000,23569,25663,27063,26549,0.01410805,0.018101304,0.020534671,0.023294403,,,,,,,,,,,,,,,,,
47099,CA04 ,10,Lawrence,Tennessee,47000,35387,38327,39962,40655,0.016387958,0.022098814,0.023768546,0.027250104,,,,,,,,,,,,,,,,,
47101,CA04 ,10,Lewis,Tennessee,47000,9303,10438,11373,11333,0.01317216,0.019944781,0.020604679,0.025056011,,,,,,,,,,,,,,,,,
47103,CA04 ,10,Lincoln,Tennessee,47000,28208,29386,31400,32118,0.017053018,0.022237821,0.025784087,0.032588754,,,,,,,,,,,,,,,,,
47105,CA04 ,10,Loudon,Tennessee,47000,31389,35479,39214,43194,0.018304402,0.024919168,0.029850882,0.037392916,,,,,,,,,,,,,,,,,
47107,CA04 ,10,McMinn,Tennessee,47000,42479,46069,49170,51024,0.01689079,0.020557011,0.024112445,0.029559728,,,,,,,,,,,,,,,,,
47109,CA04 ,10,McNairy,Tennessee,47000,22484,23487,24711,25064,0.015131113,0.020168972,0.024923982,0.031263793,,,,,,,,,,,,,,,,,
47111,CA04 ,10,Macon,Tennessee,47000,15968,17704,20445,21208,0.014711283,0.020297238,0.024590737,0.028727023,,,,,,,,,,,,,,,,,
47113,CA04 ,10,Madison,Tennessee,47000,78345,85742,92015,94800,0.019327177,0.024979558,0.030060059,0.035667977,,,,,,,,,,,,,,,,,
47115,CA04 ,10,Marion,Tennessee,47000,24712,26474,27768,27717,0.015780329,0.020478465,0.025675108,0.031126261,,,,,,,,,,,,,,,,,
47117,CA04 ,10,Marshall,Tennessee,47000,21741,24724,26877,28022,0.01862976,0.025441544,0.028818667,0.029926946,,,,,,,,,,,,,,,,,
47119,CA04 ,10,Maury,Tennessee,47000,55262,64110,69692,75437,0.018822574,0.029503027,0.031130241,0.033302398,,,,,,,,,,,,,,,,,
47121,CA04 ,10,Meigs,Tennessee,47000,8108,9533,11124,11436,0.014709251,0.017935029,0.021254515,0.026904834,,,,,,,,,,,,,,,,,
47123,CA04 ,10,Monroe,Tennessee,47000,30650,33976,39176,42846,0.014095238,0.018856208,0.020510625,0.027762315,,,,,,,,,,,,,,,,,
47125,CA04 ,10,Montgomery,Tennessee,47000,101682,117265,135219,147495,0.017354842,0.024584814,0.028191088,0.03864976,,,,,,,,,,,,,,,,,
47127,CA04 ,10,Moore,Tennessee,47000,4699,5366,5765,5983,0.016824116,0.021037855,0.024168889,0.032209376,,,,,,,,,,,,,,,,,
47129,CA04 ,10,Morgan,Tennessee,47000,17358,18682,19776,20054,0.011705045,0.015897452,0.020208384,0.024298183,,,,,,,,,,,,,,,,,
47131,CA04 ,10,Obion,Tennessee,47000,31761,32361,32486,31809,0.019040025,0.025189448,0.028604126,0.034157138,,,,,,,,,,,,,,,,,
47133,CA04 ,10,Overton,Tennessee,47000,17672,18320,20171,20449,0.013189841,0.018126659,0.021607803,0.025850874,,,,,,,,,,,,,,,,,
47135,CA04 ,10,Perry,Tennessee,47000,6629,7122,7637,7587,0.01393452,0.020283527,0.025475087,0.029740546,,,,,,,,,,,,,,,,,
47137,CA04 ,10,Pickett,Tennessee,47000,4567,4673,4930,4813,0.013579997,0.018201977,0.020573235,0.024457619,,,,,,,,,,,,,,,,,
47139,CA04 ,10,Polk,Tennessee,47000,13694,14763,16105,15755,0.014145538,0.019144545,0.023958684,0.029482984,,,,,,,,,,,,,,,,,
47141,CA04 ,10,Putnam,Tennessee,47000,51623,57461,62501,67000,0.01788739,0.023110757,0.026856536,0.031387247,,,,,,,,,,,,,,,,,
47143,CA04 ,10,Rhea,Tennessee,47000,24374,26774,28432,29693,0.015438006,0.019828062,0.023079778,0.027193071,,,,,,,,,,,,,,,,,
47145,CA04 ,10,Roane,Tennessee,47000,47273,49892,51943,52569,0.01794907,0.023098815,0.02624963,0.033927298,,,,,,,,,,,,,,,,,
47147,CA04 ,10,Robertson,Tennessee,47000,41669,47358,54826,59847,0.017613736,0.024923843,0.029778947,0.035552711,,,,,,,,,,,,,,,,,
47149,CA04 ,10,Rutherford,Tennessee,47000,119847,150660,183569,219552,0.019992684,0.026777378,0.031261029,0.03581308,,,,,,,,,,,,,,,,,
47151,CA04 ,10,Scott,Tennessee,47000,18393,19745,21172,21692,0.01313817,0.016428169,0.01974976,0.023794367,,,,,,,,,,,,,,,,,
47153,CA04 ,10,Sequatchie,Tennessee,47000,8899,9862,11422,12694,0.014436182,0.019130458,0.022512701,0.028970085,,,,,,,,,,,,,,,,,
47155,CA04 ,10,Sevier,Tennessee,47000,51449,61205,71699,79519,0.017755327,0.023018005,0.026288486,0.034361435,,,,,,,,,,,,,,,,,
47157,CA04 ,10,Shelby,Tennessee,47000,828446,872130,898251,904000,0.02248758,0.029899642,0.035827802,0.044697766,,,,,,,,,,,,,,,,,
47159,CA04 ,10,Smith,Tennessee,47000,14183,15564,17791,18459,0.017000061,0.022123454,0.02644356,0.030996844,,,,,,,,,,,,,,,,,
47161,CA04 ,10,Stewart,Tennessee,47000,9495,10803,12447,12877,0.01436884,0.019651386,0.02267911,0.028876222,,,,,,,,,,,,,,,,,
47163,CA04 ,10,Sullivan,Tennessee,47000,143886,150022,152919,151959,0.020231874,0.025115003,0.02882061,0.034939657,,,,,,,,,,,,,,,,,
